Francisella philomiragia (Jensen et al.) Hollis et al. (ATCC 25017D-5),$336.00,$336.00,seqeunce available,Yersinia philomiragia Jensen et al.,Genomic DNA from Francisella philomiragia strain O#319-036 [ATCC 25017],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/25017D-5.ashx
Genomic DNA from Alcaligenes faecalis subsp. faecalis strain 16 [ATCC 8750] (ATCC 8750D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Alcaligenes faecalis subsp. faecalis strain 16 [ATCC 8750],1,"dried Total DNA: At least 5 ug in 1X TE buffer, dried.OD260/OD280: 1.6 to 2.0",NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/8750D-5.ashx
Bordetella parapertussis (Eldering and Kendrick) Moreno-Lopez (ATCC BAA-587D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Bordetella parapertussis strain 12822 [ATCC BAA-587],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-587D-5.ashx
Mycoplasma bovis (Hale et al.) Askaa and Erno (ATCC 25523D),$336.00,$336.00,NA,Mycoplasma agalactiae subsp. bovis Hale et al.,Genomic DNA from Mycoplasma bovis strain Donetta PG45 [ATCC 25523],1,frozen Concentration: 1 ng/uLTotal DNA: 50 ng,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/25523D.ashx
Enterococcus faecium (Orla-Jensen) Schleifer and Kilpper-Balz (ATCC 51559D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Enterococcus faecium Strain MMC4 [ATCC 51559],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/51559D-5.ashx
Rhodopseudomonas palustris (Molisch) van Niel (ATCC BAA-98D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Rhodopseudomonas palustris strain CGA009 [ATCC BAA-98],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-98D-5.ashx
Shewanella putrefaciens (Derby and Hammer) MacDonell and Colwell (ATCC BAA-453D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Shewanella putrefaciens strain CN-32 [ATCC BAA-453],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-453D-5.ashx
Bacillus subtilis (Ehrenberg) Cohn (ATCC 82D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Bacillus subtilis strain AMC [ATCC 82],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/82D-5.ashx
Bacillus cereus Frankland and Frankland (ATCC 14579D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Bacillus cereus Strain 971 [ATCC 14579],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/14579D-5.ashx
Streptococcus pyogenes Rosenbach (ATCC BAA-1063D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Streptococcus pyogenes strain MGAS 10270 [ATCC BAA-1063],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1063D-5.ashx
Neisseria gonorrhoeae (Zopf) Trevisan (ATCC 700825D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Neisseria gonorrhoeae strain FA1090 [ATCC 700825],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700825D-5.ashx
Methylomicrobium album (Whittenbury et al.) Bowman et al. (ATCC 33003D),$314.00,$314.00,NA,Methylomonas albus Whittenbury et al.,Genomic DNA from Methylomicrobium album strain NCIB 11123 [ATCC 33003],1,dried Total DNA: 10 ug,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/33003D.ashx
Haemophilus ducreyi (Neveu-Lamaire) Bergey et al. (ATCC 700724D-5),$336.00,$336.00,NA,NA,Genomic DNA from 35000HP,1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700724D-5.ashx
Neisseria meningitidis; serogroup A; genomic DNA (53417D-5),$336.00,$336.00,seqeunce available,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/53417D-5.ashx
Burkholderia cepacia (Palleroni and Holmes) Yabuuchi et al. (ATCC 25416D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Burkholderia cepacia Strain UCB 717 [ATCC 25416],1,freeze-dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280:  1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/25416D-5.ashx
Methylococcus capsulatus Foster and Davis (ATCC 33009D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Methylococcus capsulatus strain Bath [ATCC 33009],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280:  1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/33009D-5.ashx
Mycoplasma arginini  (ATCC qCRM-23838D),$566.00,$566.00,NA,NA,Genomic DNA from Mycoplasma arginini strain G230 [NCTC 10129],1,frozen Specification range: 1x106 - 1x107 genome copies/uL,NA,NA,-70Celsius  or colder,NA,NA,"Quantitative external control produced under an ISO 17034 accredited process for use in testing and calibration in ISO 17025 accredited laboratories, inclusivity/exclusivity testing, establishing limits of detection, verification or comparison of test methods, and other molecular applications.",https://www.atcc.org/~/ps/qCRM-23838D.ashx
Burkholderia thailandensis Brett et al. (ATCC 700388D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Burkholderia thailandensis Strain E264 [ATCC 700388],1,freeze-dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700388D-5.ashx
Bacillus subtilis subsp. spizizenii Nakamura et al. (ATCC 6633D-5),$336.00,$336.00,seqeunce available,Bacillus subtilis (Ehrenberg) Cohn,Genomic DNA from Bacillus subtilis subsp. spizizeniistrain NRS 231 [ATCC 6633],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Food testing,https://www.atcc.org/~/ps/6633D-5.ashx
Acinetobacter baumannii (ATCC BAA-1605D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Acinetobacter baumannii [ATCC BAA-1605],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1605D-5.ashx
Desulfovibrio desulfuricans subsp. desulfuricans (Beijerinck) Kluyver and van Niel (ATCC 27774D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Desulfovibrio desulfuricans subsp. desulfuricans strain MB [ATCC 27774],1,freeze-dried Total DNA:  At least 5 ug in 1X TE buffer.OD260/OD280:  1.6 to 2.1,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27774D-5.ashx
Thermotoga maritima Huber et al. (ATCC 43589D-2),$314.00,$314.00,NA,NA,Genomic DNA from Thermotoga maritima strain MSB8 [ATCC 43589],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/43589D-2.ashx
Lactobacillus reuteri Kandler et al. (ATCC 23272D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Lactobacillus reuteri strain F275 [ATCC 23272],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/23272D-5.ashx
Mycoplasma bovis (Hale et al.) Askaa and Erno (ATCC 25523D),$336.00,$336.00,NA,Mycoplasma agalactiae subsp. bovis Hale et al.,Genomic DNA from Mycoplasma bovis strain Donetta PG45 [ATCC 25523],1,frozen Concentration: 1 ng/uLTotal DNA: 50 ng,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/25523D.ashx
Enterococcus faecium (Orla-Jensen) Schleifer and Kilpper-Balz (ATCC 51559D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Enterococcus faecium Strain MMC4 [ATCC 51559],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/51559D-5.ashx
Rhodopseudomonas palustris (Molisch) van Niel (ATCC BAA-98D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Rhodopseudomonas palustris strain CGA009 [ATCC BAA-98],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-98D-5.ashx
Enterobacter nimipressuralis (Carter) Brenner et al. (ATCC 9912D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Enterobacter nimipressuralis strain 41-173 [ATCC 9912],1,dried  Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/9912D-5.ashx
Pseudomonas syringae van Hall pathovar tomato (ATCC BAA-871D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Pseudomonas syringae pathovar tomato strain DC3000 [ATCC BAA-871],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-871D-5.ashx
Bordetella pertussis (Bergey et al.) Moreno-Lopez (ATCC 9797D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Bordetella pertussis Strain 18323 [ATCC 9797],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/9797D-5.ashx
Bartonella henselae (Regnery et al.) Brenner et al. (ATCC 49882D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Bartonella henselae strain Houston-1 [ATCC 49882],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/49882D-5.ashx
Mycoplasma pneumoniae  (ATCC 15531D),$336.00,$336.00,NA,Mycoplasma pneumoniae Somerson et al.,Genomic DNA from Mycoplasma pneumoniae FH strain of Eaton Agent [ATCC 15531],1,frozen Concentration: 1 ng/uLVolume: 50 uLTotal DNA: 50 ng,NA,NA,-20Celsius,NA,NA,NA,https://www.atcc.org/~/ps/15531D.ashx
Streptococcus pyogenes Rosenbach (ATCC 12344D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Streptococcus pyogenes typing strain T1 [ATCC 12344],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Emerging infectious disease research,https://www.atcc.org/~/ps/12344D-5.ashx
Campylobacter jejuni subsp. jejuni (Jones et al.) Veron and Chatelain (ATCC BAA-1062D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Campylobacter jejuni subsp. jejuni strain RM 1221 [ATCC BAA-1062],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1062D-5.ashx
Mycoplasma fermentans  (ATCC qCRM-19989D),$566.00,$566.00,NA,NA,"Genomic DNA from Mycoplasma fermentans strain PG18 [G, NCTC 10117]",1,frozen Specification range: 1x106 - 1x107 genome copies/uL,NA,NA,-70Celsius  or colder,NA,NA,"Quantitative external control produced under an ISO 17034 accredited process for use in testing and calibration in ISO 17025 accredited laboratories, inclusivity/exclusivity testing, establishing limits of detection, verification or comparison of test methods, and other molecular applications.",https://www.atcc.org/~/ps/qCRM-19989D.ashx
Aeromonas hydrophila (Chester) Stanier (ATCC 7966D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Aeromonas hydrophila [ATCC 7966],1,freeze-dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,Water testing,https://www.atcc.org/~/ps/7966D-5.ashx
Ralstonia solanacearum (Smith) Yabuuchi et al. (ATCC BAA-1114D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Ralstonia solanacearum strain GMI1000 [ATCC BAA-1114],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1114D-5.ashx
Methanosarcina acetivorans Sowers et al. (ATCC 35395D-5),$314.00,$314.00,NA,NA,Genomic DNA from Methanosarcina acetivorans strain C2A [ATCC 35395],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.1,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35395D-5.ashx
Streptococcus pyogenes Rosenbach (ATCC BAA-572D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Streptococcus pyogenes strain MGAS 8232 [ATCC BAA-572],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-572D-5.ashx
Mycoplasma pneumoniae Somerson et al. (ATCC qCRM-15531D),$566.00,$566.00,NA,NA,Genomic DNA from Mycoplasma pneumoniae FH strain of Eaton Agent [NCTC 10119],1,frozen Specification range: 1x106 - 1x107 genome copies/uL,NA,NA,-70Celsius  or colder,NA,NA,"Quantitative external control produced under an ISO 17034 accredited process for use in testing and calibration in ISO 17025 accredited laboratories, inclusivity/exclusivity testing, establishing limits of detection, verification or comparison of test methods, and other molecular applications.",https://www.atcc.org/~/ps/qCRM-15531D.ashx
Escherichia coli (Migula) Castellani and Chalmers (ATCC 8739D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Escherichia coli strain Crooks [ATCC 8739],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,Food testing,https://www.atcc.org/~/ps/8739D-5.ashx
Aeromonas hydrophila (Chester) Stanier (ATCC 7966D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Aeromonas hydrophila [ATCC 7966],1,freeze-dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,Water testing,https://www.atcc.org/~/ps/7966D-5.ashx
Ralstonia solanacearum (Smith) Yabuuchi et al. (ATCC BAA-1114D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Ralstonia solanacearum strain GMI1000 [ATCC BAA-1114],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1114D-5.ashx
Escherichia coli (Migula) Castellani and Chalmers (ATCC 8739D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Escherichia coli strain Crooks [ATCC 8739],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,Food testing,https://www.atcc.org/~/ps/8739D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Minnesota (ATCC 49284D),$314.00,$314.00,NA,Salmonella choleraesuis subsp. choleraesuis (Smith) Weldin serovar Minnesota,Genomic DNA from Salmonella enterica subsp. enterica serovar Minnesota strain mR595 [ATCC 49284],1,dried Total DNA: 10 ug,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/49284D.ashx
Escherichia coli (Migula) Castellani and Chalmers (ATCC 35638D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Escherichia coli strain NM 538 [ATCC 35638],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35638D-5.ashx
Neisseria meningitidis (Albrecht and Ghon) Murray (ATCC BAA-335D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Neisseria meningitidis MC58 [ATCC BAA-335],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-335D-5.ashx
Ralstonia solanacearum (Smith) Yabuuchi et al. (ATCC 11696D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Ralstonia solanacearum 60-1 [ATCC 11696],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/11696D-5.ashx
Campylobacter rectus (Tanner et al.) Vandamme et al. (ATCC 33238D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Campylobacter rectus strain FDC 371 (ATCC 33238),1,freeze-dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/33238D-5.ashx
Campylobacter hominis Lawson et al. (ATCC BAA-381D-5),$314.00,$314.00,NA,NA,Genomic DNA from Campylobacter hominis strain LMG 19568 [ATCC BAA-381],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.1,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-381D-5.ashx
Salmonella enterica subsp. houtenae (Le Minor et al.) Le Minor and Popoff (ATCC BAA-1580D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. houtenae strain MZ1443 [ATCC BAA-1580],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1580D-5.ashx
Mycoplasma pneumoniae  (ATCC 29342D),$336.00,$336.00,NA,Mycoplasma pneumoniae Somerson et al.,Genomic DNA from Mycoplasma pneumoniae strain M129-B7 [ATCC 29342],1,frozen Concentration: 1 ng/uLVolume:  50 uLTotal DNA:  50 ng,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/29342D.ashx
Pseudoalteromonas atlantica (Akagawa-Matsushita et al.) Gauthier et al. (ATCC BAA-1087D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Pseudoalteromonas atlantica strain T6c [ATCC BAA-1087],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1087D-5.ashx
Mycoplasma salivarium  (ATCC qCRM-23064D),$566.00,$566.00,NA,NA,"Genomic DNA from Mycoplasma salivarium strain [H110, NCTC 10113, PG 20]",1,frozen Specification range: 1x106 - 1x107 genome copies/uL,NA,NA,-70Celsius  or colder,NA,NA,"Quantitative external control produced under an ISO 17034 accredited process for use in testing and calibration in ISO 17025 accredited laboratories, inclusivity/exclusivity testing, establishing limits of detection, verification or comparison of test methods, and other molecular applications.",https://www.atcc.org/~/ps/qCRM-23064D.ashx
Klebsiella pneumoniae (ATCC BAA-1705D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Klebsiella pneumoniae strain ART 2008133 [ATCC BAA-1705],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Source culture is Modified Hodge Test (MHT) positive control designationSource culture produces Klebsiella pneumoniae carbapenemase (KPC),https://www.atcc.org/~/ps/BAA-1705D-5.ashx
Sulfolobus solfataricus Zillig et al. (ATCC 35092D-5),$314.00,$314.00,NA,NA,Genomic DNA from Sulfolobus solfataricus strain DSM 1617 [ATCC 35092],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35092D-5.ashx
Klebsiella oxytoca (Flugge) Lautrop (ATCC 700324D),$336.00,$336.00,NA,NA,Genomic DNA from Klebsiella oxytoca strain LBM 90.11.033 [ATCC 700324],2,dried Total DNA: 10 ug,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700324D.ashx
Campylobacter jejuni subsp. jejuni (Jones et al.) Veron and Chatelain (ATCC BAA-1234D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Campylobacter jejuni subsp. jejuni strain RM3193 [ATCC BAA-1234],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280:1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1234D-5.ashx
Mycobacterium tuberculosis (Zopf) Lehmann and Neumann (ATCC 35822D-2),$670.00,$670.00,NA,NA,Genomic DNA isolated from Mycobacterium tuberculosis strain TMC 303 [ATCC 35822],1,frozen At least 2 ug in 1X TE bufferOD260/OD280: 1.6 to 2.1,NA,NA,-20Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/35822D-2.ashx
Mycobacterium avium subsp. paratuberculosis (Bergey et al.) Thorel et al. (ATCC BAA-968D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Mycobacterium avium subsp. paratuberculosis Strain K-10 [ATCC BAA-968],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-968D-5.ashx
Enterococcus faecalis (Andrewes and Horder) Schleifer and Kilpper-Balz (ATCC 700802D-5),$336.00,$336.00,NA,NA,Genomic DNA from Enterococcus faecalis Strain V583 [ATCC 700802],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700802D-5.ashx
Deinococcus radiodurans (ex Raj et al.) Brooks and Murray (ATCC 13939D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Deinococcus radiodurans strain R1 (smooth) [ATCC 13939],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/13939D-5.ashx
Xanthomonas axonopodis Starr and Garces pathovar vasculorum (ATCC 13902D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Xanthomonas axonopodis pathovar vasculorum  [ATCC 13902],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280:  1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/13902D-5.ashx
Klebsiella pneumoniae (ATCC BAA-1706D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Klebsiella pneumoniae strain AIS 2007023 [ATCC BAA-1706],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Source culture is Modified Hodge Test (HMT) negative control designation,https://www.atcc.org/~/ps/BAA-1706D-5.ashx
Methanococcus voltae Balch and Wolfe (ATCC BAA-1334D-5),$314.00,$314.00,NA,NA,Genomic DNA from Methanococcus voltae strain A3 [ATCC BAA-1334],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1334D-5.ashx
Actinomyces naeslundii Thompson and Lovestedt (ATCC 12104D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Actinomyces naeslundii strain 279 [ATCC 12104],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.1,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/12104D-5.ashx
Salmonella enterica  subsp. indica (Le Minor et al.) Le Minor and Popoff (ATCC BAA-1578D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. indica strain MZ1447 [ATCC BAA-1578],1,freeze-dried Total DNA: At least X ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1578D-5.ashx
Bifidobacterium adolescentis Reuter (ATCC 15703D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Bifidobacterium adolescentis strain E194a (Variant a) [ATCC 15703],1,dried Total DNA:  At least 5 ug in 1X TE buffer.OD260/OD280:  1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/15703D-5.ashx
Acinetobacter baumannii (ATCC BAA-1710D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Acinetobacter baumannii strain AYE (ATCC BAA-1710),1,freeze-dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1710D-5.ashx
